star,lat,long,order_day,checkin_day,size,orientation,bed,attribute_number,max_guest_number,have_breakfast,cancel_ticket,price
3,11.946782800000001,108.4335612,07-01-2019,09-01-2019,25,Không cửa sổ,1 Giường đơn + 1 Giường đôi,13,3,1,1,205000
3,11.946782800000001,108.4335612,07-01-2019,09-01-2019,25,Không cửa sổ,2 Giường đôi,13,4,1,1,205000
1,11.9379353,108.43537509999999,25-11-2018,26-11-2018,15,Không cửa sổ,1 Giường đôi,12,2,0,1,166000
1,11.9379353,108.43537509999999,25-11-2018,26-11-2018,40,Không cửa sổ,8 Giường đơn,12,1,0,1,166000
1,11.9379353,108.43537509999999,25-11-2018,26-11-2018,30,Hướng phố,2 Giường đôi,12,4,0,1,166000
1,11.9379353,108.43537509999999,25-11-2018,27-11-2018,15,Không cửa sổ,1 Giường đôi,12,2,0,1,166000
1,11.9379353,108.43537509999999,25-11-2018,27-11-2018,40,Không cửa sổ,8 Giường đơn,12,1,0,1,166000
1,11.9379353,108.43537509999999,25-11-2018,27-11-2018,30,Hướng phố,2 Giường đôi,12,4,0,1,166000
1,11.9379353,108.43537509999999,25-11-2018,28-11-2018,15,Không cửa sổ,1 Giường đôi,12,2,0,1,166000
1,11.9379353,108.43537509999999,25-11-2018,28-11-2018,40,Không cửa sổ,8 Giường đơn,12,1,0,1,166000
1,11.9379353,108.43537509999999,25-11-2018,28-11-2018,30,Hướng phố,2 Giường đôi,12,4,0,1,166000
1,11.9379353,108.43537509999999,25-11-2018,29-11-2018,15,Không cửa sổ,1 Giường đôi,12,2,0,1,166000
1,11.9379353,108.43537509999999,25-11-2018,29-11-2018,40,Không cửa sổ,8 Giường đơn,12,1,0,1,166000
1,11.9379353,108.43537509999999,25-11-2018,29-11-2018,30,Hướng phố,2 Giường đôi,12,4,0,1,166000
1,11.9379353,108.43537509999999,25-11-2018,30-11-2018,15,Không cửa sổ,1 Giường đôi,12,2,0,1,198000
1,11.9379353,108.43537509999999,25-11-2018,30-11-2018,40,Không cửa sổ,8 Giường đơn,12,1,0,1,198000
1,11.9379353,108.43537509999999,25-11-2018,30-11-2018,30,Hướng phố,2 Giường đôi,12,4,0,1,198000
1,11.9379353,108.43537509999999,25-11-2018,01-12-2018,15,Không cửa sổ,1 Giường đôi,12,2,0,1,198000
1,11.9379353,108.43537509999999,25-11-2018,01-12-2018,40,Không cửa sổ,8 Giường đơn,12,1,0,1,198000
1,11.9379353,108.43537509999999,25-11-2018,01-12-2018,30,Hướng phố,2 Giường đôi,12,4,0,1,198000
1,11.9379353,108.43537509999999,25-11-2018,02-12-2018,15,Không cửa sổ,1 Giường đôi,12,2,0,1,166000
1,11.9379353,108.43537509999999,25-11-2018,02-12-2018,40,Không cửa sổ,8 Giường đơn,12,1,0,1,166000
1,11.9379353,108.43537509999999,25-11-2018,02-12-2018,30,Hướng phố,2 Giường đôi,12,4,0,1,166000
1,11.9379353,108.43537509999999,07-01-2019,08-01-2019,15,Không cửa sổ,1 Giường đôi,12,2,0,1,196000
1,11.9379353,108.43537509999999,07-01-2019,08-01-2019,40,Không cửa sổ,8 Giường đơn,12,1,0,1,196000
1,11.9379353,108.43537509999999,07-01-2019,08-01-2019,30,Hướng phố,2 Giường đôi,12,4,0,1,196000
1,11.9379353,108.43537509999999,07-01-2019,09-01-2019,15,Không cửa sổ,1 Giường đôi,12,2,0,1,196000
1,11.9379353,108.43537509999999,07-01-2019,09-01-2019,40,Không cửa sổ,8 Giường đơn,12,1,0,1,196000
1,11.9379353,108.43537509999999,07-01-2019,09-01-2019,30,Hướng phố,2 Giường đôi,12,4,0,1,196000
1,11.9379353,108.43537509999999,07-01-2019,10-01-2019,15,Không cửa sổ,1 Giường đôi,12,2,0,1,196000
1,11.9379353,108.43537509999999,07-01-2019,10-01-2019,40,Không cửa sổ,8 Giường đơn,12,1,0,1,196000
1,11.9379353,108.43537509999999,07-01-2019,10-01-2019,30,Hướng phố,2 Giường đôi,12,4,0,1,196000
1,11.9379353,108.43537509999999,07-01-2019,11-01-2019,15,Không cửa sổ,1 Giường đôi,12,2,0,1,218000
1,11.9379353,108.43537509999999,07-01-2019,11-01-2019,40,Không cửa sổ,8 Giường đơn,12,1,0,1,218000
1,11.9379353,108.43537509999999,07-01-2019,11-01-2019,30,Hướng phố,2 Giường đôi,12,4,0,1,218000
1,11.9379353,108.43537509999999,07-01-2019,12-01-2019,15,Không cửa sổ,1 Giường đôi,12,2,0,1,218000
1,11.9379353,108.43537509999999,07-01-2019,12-01-2019,40,Không cửa sổ,8 Giường đơn,12,1,0,1,218000
1,11.9379353,108.43537509999999,07-01-2019,12-01-2019,30,Hướng phố,2 Giường đôi,12,4,0,1,218000
2,11.9485054,108.43562179999999,25-11-2018,26-11-2018,20,Hướng phố,1 Giường đôi,14,2,0,1,307000
2,11.9485054,108.43562179999999,25-11-2018,26-11-2018,35,Hướng phố,2 Giường đôi,14,4,0,1,307000
2,11.9485054,108.43562179999999,25-11-2018,26-11-2018,35,Hướng phố,1 Giường đôi,14,2,0,1,307000
2,11.9485054,108.43562179999999,25-11-2018,27-11-2018,20,Hướng phố,1 Giường đôi,14,2,0,1,307000
2,11.9485054,108.43562179999999,25-11-2018,27-11-2018,35,Hướng phố,2 Giường đôi,14,4,0,1,307000
2,11.9485054,108.43562179999999,25-11-2018,27-11-2018,35,Hướng phố,1 Giường đôi,14,2,0,1,307000
2,11.9485054,108.43562179999999,25-11-2018,28-11-2018,20,Hướng phố,1 Giường đôi,14,2,0,1,307000
2,11.9485054,108.43562179999999,25-11-2018,28-11-2018,35,Hướng phố,2 Giường đôi,14,4,0,1,307000
2,11.9485054,108.43562179999999,25-11-2018,28-11-2018,35,Hướng phố,1 Giường đôi,14,2,0,1,307000
2,11.9485054,108.43562179999999,25-11-2018,29-11-2018,20,Hướng phố,1 Giường đôi,14,2,0,1,307000
2,11.9485054,108.43562179999999,25-11-2018,29-11-2018,35,Hướng phố,2 Giường đôi,14,4,0,1,307000
2,11.9485054,108.43562179999999,25-11-2018,29-11-2018,35,Hướng phố,1 Giường đôi,14,2,0,1,307000
2,11.9485054,108.43562179999999,25-11-2018,30-11-2018,20,Hướng phố,1 Giường đôi,14,2,0,1,402000
2,11.9485054,108.43562179999999,25-11-2018,01-12-2018,20,Hướng phố,1 Giường đôi,14,2,0,1,402000
2,11.9485054,108.43562179999999,25-11-2018,02-12-2018,20,Hướng phố,1 Giường đôi,14,2,0,1,307000
2,11.9485054,108.43562179999999,25-11-2018,02-12-2018,35,Hướng phố,2 Giường đôi,14,4,0,1,307000
2,11.9485054,108.43562179999999,07-01-2019,08-01-2019,20,Hướng phố,1 Giường đôi,14,2,0,1,307000
2,11.9485054,108.43562179999999,07-01-2019,08-01-2019,35,Hướng phố,2 Giường đôi,14,4,0,1,307000
2,11.9485054,108.43562179999999,07-01-2019,08-01-2019,35,Hướng phố,1 Giường đôi,14,2,0,1,307000
2,11.9485054,108.43562179999999,07-01-2019,09-01-2019,20,Hướng phố,1 Giường đôi,14,2,0,1,307000
2,11.9485054,108.43562179999999,07-01-2019,09-01-2019,35,Hướng phố,2 Giường đôi,14,4,0,1,307000
2,11.9485054,108.43562179999999,07-01-2019,09-01-2019,35,Hướng phố,1 Giường đôi,14,2,0,1,307000
2,11.9485054,108.43562179999999,07-01-2019,10-01-2019,20,Hướng phố,1 Giường đôi,14,2,0,1,307000
2,11.9485054,108.43562179999999,07-01-2019,10-01-2019,35,Hướng phố,2 Giường đôi,14,4,0,1,307000
2,11.9485054,108.43562179999999,07-01-2019,10-01-2019,35,Hướng phố,1 Giường đôi,14,2,0,1,307000
2,11.9485054,108.43562179999999,07-01-2019,11-01-2019,20,Hướng phố,1 Giường đôi,14,2,0,1,359000
2,11.9485054,108.43562179999999,07-01-2019,11-01-2019,35,Hướng phố,1 Giường đôi,14,2,0,1,359000
2,11.9485054,108.43562179999999,07-01-2019,11-01-2019,35,Hướng phố,2 Giường đôi,14,4,0,1,359000
2,11.9485054,108.43562179999999,07-01-2019,12-01-2019,20,Hướng phố,1 Giường đôi,14,2,0,1,359000
2,11.9485054,108.43562179999999,07-01-2019,12-01-2019,35,Hướng phố,1 Giường đôi,14,2,0,1,359000
2,11.9485054,108.43562179999999,07-01-2019,12-01-2019,35,Hướng phố,2 Giường đôi,14,4,0,1,359000
1,11.956266216708,108.43452881793002,25-11-2018,26-11-2018,20,Hướng vườn,1 Giường đôi,5,2,0,0,282000
1,11.956266216708,108.43452881793002,25-11-2018,26-11-2018,23,Hướng một phần,2 Giường đôi,5,4,0,0,282000
1,11.956266216708,108.43452881793002,25-11-2018,27-11-2018,20,Hướng vườn,1 Giường đôi,5,2,0,0,282000
1,11.956266216708,108.43452881793002,25-11-2018,27-11-2018,23,Hướng một phần,2 Giường đôi,5,4,0,0,282000
1,11.956266216708,108.43452881793002,25-11-2018,28-11-2018,20,Hướng vườn,1 Giường đôi,5,2,0,0,282000
1,11.956266216708,108.43452881793002,25-11-2018,28-11-2018,23,Hướng một phần,2 Giường đôi,5,4,0,0,282000
1,11.956266216708,108.43452881793002,25-11-2018,29-11-2018,20,Hướng vườn,1 Giường đôi,5,2,0,0,282000
1,11.956266216708,108.43452881793002,25-11-2018,29-11-2018,23,Hướng một phần,2 Giường đôi,5,4,0,0,282000
1,11.956266216708,108.43452881793002,25-11-2018,30-11-2018,20,Hướng vườn,1 Giường đôi,5,2,0,0,282000
1,11.956266216708,108.43452881793002,25-11-2018,30-11-2018,23,Hướng một phần,2 Giường đôi,5,4,0,0,282000
1,11.956266216708,108.43452881793002,25-11-2018,01-12-2018,20,Hướng vườn,1 Giường đôi,5,2,0,0,282000
1,11.956266216708,108.43452881793002,25-11-2018,01-12-2018,23,Hướng một phần,2 Giường đôi,5,4,0,0,282000
1,11.956266216708,108.43452881793002,25-11-2018,02-12-2018,20,Hướng vườn,1 Giường đôi,5,2,0,0,282000
1,11.956266216708,108.43452881793002,25-11-2018,02-12-2018,23,Hướng một phần,2 Giường đôi,5,4,0,0,282000
1,11.956266216708,108.43452881793002,06-01-2019,07-01-2019,20,Hướng vườn,1 Giường đôi,5,2,0,0,282000
1,11.956266216708,108.43452881793002,06-01-2019,08-01-2019,20,Hướng vườn,1 Giường đôi,5,2,0,0,282000
1,11.956266216708,108.43452881793002,06-01-2019,09-01-2019,20,Hướng vườn,1 Giường đôi,5,2,0,0,282000
1,11.956266216708,108.43452881793002,06-01-2019,09-01-2019,23,Hướng một phần,2 Giường đôi,5,4,0,0,282000
1,11.956266216708,108.43452881793002,06-01-2019,10-01-2019,20,Hướng vườn,1 Giường đôi,5,2,0,0,282000
1,11.956266216708,108.43452881793002,06-01-2019,10-01-2019,23,Hướng một phần,2 Giường đôi,5,4,0,0,282000
1,11.956266216708,108.43452881793002,06-01-2019,11-01-2019,20,Hướng vườn,1 Giường đôi,5,2,0,0,282000
1,11.956266216708,108.43452881793002,06-01-2019,11-01-2019,23,Hướng một phần,2 Giường đôi,5,4,0,0,282000
1,11.956266216708,108.43452881793002,06-01-2019,12-01-2019,20,Hướng vườn,1 Giường đôi,5,2,0,0,282000
1,11.956266216708,108.43452881793002,06-01-2019,12-01-2019,23,Hướng một phần,2 Giường đôi,5,4,0,0,282000
1,11.956266216708,108.43452881793002,06-01-2019,13-01-2019,20,Hướng vườn,1 Giường đôi,5,2,0,0,282000
1,11.956266216708,108.43452881793002,06-01-2019,13-01-2019,23,Hướng một phần,2 Giường đôi,5,4,0,0,282000
1,11.956266216708,108.43452881793002,07-01-2019,08-01-2019,20,Hướng vườn,1 Giường đôi,5,2,0,0,282000
1,11.956266216708,108.43452881793002,07-01-2019,09-01-2019,20,Hướng vườn,1 Giường đôi,5,2,0,0,282000
1,11.956266216708,108.43452881793002,07-01-2019,09-01-2019,23,Hướng một phần,2 Giường đôi,5,4,0,0,282000
1,11.956266216708,108.43452881793002,07-01-2019,10-01-2019,20,Hướng vườn,1 Giường đôi,5,2,0,0,282000
1,11.956266216708,108.43452881793002,07-01-2019,10-01-2019,23,Hướng một phần,2 Giường đôi,5,4,0,0,282000
1,11.956266216708,108.43452881793002,07-01-2019,11-01-2019,20,Hướng vườn,1 Giường đôi,5,2,0,0,282000
1,11.956266216708,108.43452881793002,07-01-2019,11-01-2019,23,Hướng một phần,2 Giường đôi,5,4,0,0,282000
1,11.956266216708,108.43452881793002,07-01-2019,12-01-2019,20,Hướng vườn,1 Giường đôi,5,2,0,0,282000
1,11.956266216708,108.43452881793002,07-01-2019,12-01-2019,23,Hướng một phần,2 Giường đôi,5,4,0,0,282000
1,11.9379463,108.4353756,25-11-2018,26-11-2018,15,Không cửa sổ,1 Giường đôi,9,2,0,1,230000
1,11.9379463,108.4353756,25-11-2018,26-11-2018,30,Hướng phố,2 Giường đôi,9,4,0,1,230000
1,11.9379463,108.4353756,25-11-2018,27-11-2018,15,Không cửa sổ,1 Giường đôi,9,2,0,1,230000
1,11.9379463,108.4353756,25-11-2018,27-11-2018,30,Hướng phố,2 Giường đôi,9,4,0,1,230000
1,11.9379463,108.4353756,25-11-2018,28-11-2018,15,Không cửa sổ,1 Giường đôi,9,2,0,1,230000
1,11.9379463,108.4353756,25-11-2018,28-11-2018,30,Hướng phố,2 Giường đôi,9,4,0,1,230000
1,11.9379463,108.4353756,25-11-2018,29-11-2018,15,Không cửa sổ,1 Giường đôi,9,2,0,1,230000
1,11.9379463,108.4353756,25-11-2018,29-11-2018,30,Hướng phố,2 Giường đôi,9,4,0,1,230000
1,11.9379463,108.4353756,25-11-2018,30-11-2018,15,Không cửa sổ,1 Giường đôi,9,2,0,1,250000
1,11.9379463,108.4353756,25-11-2018,30-11-2018,30,Hướng phố,2 Giường đôi,9,4,0,1,250000
1,11.9379463,108.4353756,25-11-2018,01-12-2018,15,Không cửa sổ,1 Giường đôi,9,2,0,1,250000
1,11.9379463,108.4353756,25-11-2018,01-12-2018,30,Hướng phố,2 Giường đôi,9,4,0,1,250000
1,11.9379463,108.4353756,25-11-2018,02-12-2018,15,Không cửa sổ,1 Giường đôi,9,2,0,1,230000
1,11.9379463,108.4353756,25-11-2018,02-12-2018,30,Hướng phố,2 Giường đôi,9,4,0,1,230000
1,11.9379463,108.4353756,07-01-2019,08-01-2019,15,Không cửa sổ,1 Giường đôi,9,2,0,1,225000
1,11.9379463,108.4353756,07-01-2019,08-01-2019,30,Hướng phố,2 Giường đôi,9,4,0,1,225000
1,11.9379463,108.4353756,07-01-2019,09-01-2019,15,Không cửa sổ,1 Giường đôi,9,2,0,1,225000
1,11.9379463,108.4353756,07-01-2019,09-01-2019,30,Hướng phố,2 Giường đôi,9,4,0,1,225000
1,11.9379463,108.4353756,07-01-2019,10-01-2019,15,Không cửa sổ,1 Giường đôi,9,2,0,1,225000
1,11.9379463,108.4353756,07-01-2019,10-01-2019,30,Hướng phố,2 Giường đôi,9,4,0,1,225000
1,11.9379463,108.4353756,07-01-2019,11-01-2019,15,Không cửa sổ,1 Giường đôi,9,2,0,1,250000
1,11.9379463,108.4353756,07-01-2019,11-01-2019,30,Hướng phố,2 Giường đôi,9,4,0,1,250000
1,11.9379463,108.4353756,07-01-2019,12-01-2019,15,Không cửa sổ,1 Giường đôi,9,2,0,1,250000
1,11.9379463,108.4353756,07-01-2019,12-01-2019,30,Hướng phố,2 Giường đôi,9,4,0,1,250000
1,11.937930222934,108.42647329542,25-11-2018,26-11-2018,15,Hướng phố,1 Giường đôi,8,2,0,0,256000
1,11.937930222934,108.42647329542,25-11-2018,26-11-2018,20,Hướng phố,2 Giường đôi,8,4,0,0,256000
1,11.937930222934,108.42647329542,25-11-2018,26-11-2018,25,Hướng vườn,3 Giường đôi,8,6,0,0,256000
1,11.937930222934,108.42647329542,25-11-2018,27-11-2018,15,Hướng phố,1 Giường đôi,8,2,0,0,256000
1,11.937930222934,108.42647329542,25-11-2018,27-11-2018,20,Hướng phố,2 Giường đôi,8,4,0,0,256000
1,11.937930222934,108.42647329542,25-11-2018,27-11-2018,25,Hướng vườn,3 Giường đôi,8,6,0,0,256000
1,11.937930222934,108.42647329542,25-11-2018,28-11-2018,20,Hướng phố,2 Giường đôi,8,4,0,0,359000
1,11.937930222934,108.42647329542,25-11-2018,28-11-2018,15,Hướng phố,1 Giường đôi,8,2,0,0,359000
1,11.937930222934,108.42647329542,25-11-2018,28-11-2018,25,Hướng vườn,3 Giường đôi,8,6,0,0,359000
1,11.937930222934,108.42647329542,25-11-2018,29-11-2018,20,Hướng phố,2 Giường đôi,8,4,0,0,359000
1,11.937930222934,108.42647329542,25-11-2018,29-11-2018,15,Hướng phố,1 Giường đôi,8,2,0,0,359000
1,11.937930222934,108.42647329542,25-11-2018,29-11-2018,25,Hướng vườn,3 Giường đôi,8,6,0,0,359000
1,11.937930222934,108.42647329542,25-11-2018,30-11-2018,20,Hướng phố,2 Giường đôi,8,4,0,0,410000
1,11.937930222934,108.42647329542,25-11-2018,30-11-2018,15,Hướng phố,1 Giường đôi,8,2,0,0,410000
1,11.937930222934,108.42647329542,25-11-2018,30-11-2018,25,Hướng vườn,3 Giường đôi,8,6,0,0,410000
1,11.937930222934,108.42647329542,25-11-2018,01-12-2018,20,Hướng phố,2 Giường đôi,8,4,0,0,410000
1,11.937930222934,108.42647329542,25-11-2018,01-12-2018,15,Hướng phố,1 Giường đôi,8,2,0,0,410000
1,11.937930222934,108.42647329542,25-11-2018,01-12-2018,25,Hướng vườn,3 Giường đôi,8,6,0,0,410000
1,11.937930222934,108.42647329542,25-11-2018,02-12-2018,20,Hướng phố,2 Giường đôi,8,4,0,0,359000
1,11.937930222934,108.42647329542,25-11-2018,02-12-2018,15,Hướng phố,1 Giường đôi,8,2,0,0,359000
1,11.937930222934,108.42647329542,25-11-2018,02-12-2018,25,Hướng vườn,3 Giường đôi,8,6,0,0,359000
1,11.937930222934,108.42647329542,06-01-2019,07-01-2019,15,Hướng phố,1 Giường đôi,8,2,0,0,256000
1,11.937930222934,108.42647329542,06-01-2019,07-01-2019,20,Hướng phố,2 Giường đôi,8,4,0,0,256000
1,11.937930222934,108.42647329542,06-01-2019,07-01-2019,25,Hướng vườn,3 Giường đôi,8,6,0,0,256000
1,11.937930222934,108.42647329542,06-01-2019,08-01-2019,15,Hướng phố,1 Giường đôi,8,2,0,0,256000
1,11.937930222934,108.42647329542,06-01-2019,08-01-2019,20,Hướng phố,2 Giường đôi,8,4,0,0,256000
1,11.937930222934,108.42647329542,06-01-2019,08-01-2019,25,Hướng vườn,3 Giường đôi,8,6,0,0,256000
1,11.937930222934,108.42647329542,06-01-2019,09-01-2019,15,Hướng phố,1 Giường đôi,8,2,0,0,256000
1,11.937930222934,108.42647329542,06-01-2019,09-01-2019,20,Hướng phố,2 Giường đôi,8,4,0,0,256000
1,11.937930222934,108.42647329542,06-01-2019,09-01-2019,25,Hướng vườn,3 Giường đôi,8,6,0,0,256000
1,11.937930222934,108.42647329542,06-01-2019,10-01-2019,15,Hướng phố,1 Giường đôi,8,2,0,0,256000
1,11.937930222934,108.42647329542,06-01-2019,10-01-2019,20,Hướng phố,2 Giường đôi,8,4,0,0,256000
1,11.937930222934,108.42647329542,06-01-2019,10-01-2019,25,Hướng vườn,3 Giường đôi,8,6,0,0,256000
1,11.937930222934,108.42647329542,06-01-2019,11-01-2019,15,Hướng phố,1 Giường đôi,8,2,0,0,307000
1,11.937930222934,108.42647329542,06-01-2019,11-01-2019,20,Hướng phố,2 Giường đôi,8,4,0,0,307000
1,11.937930222934,108.42647329542,06-01-2019,11-01-2019,25,Hướng vườn,3 Giường đôi,8,6,0,0,307000
1,11.937930222934,108.42647329542,06-01-2019,12-01-2019,15,Hướng phố,1 Giường đôi,8,2,0,0,307000
1,11.937930222934,108.42647329542,06-01-2019,12-01-2019,20,Hướng phố,2 Giường đôi,8,4,0,0,307000
1,11.937930222934,108.42647329542,06-01-2019,12-01-2019,25,Hướng vườn,3 Giường đôi,8,6,0,0,307000
1,11.937930222934,108.42647329542,06-01-2019,13-01-2019,15,Hướng phố,1 Giường đôi,8,2,0,0,256000
1,11.937930222934,108.42647329542,06-01-2019,13-01-2019,20,Hướng phố,2 Giường đôi,8,4,0,0,256000
1,11.937930222934,108.42647329542,06-01-2019,13-01-2019,25,Hướng vườn,3 Giường đôi,8,6,0,0,256000
1,11.937930222934,108.42647329542,07-01-2019,08-01-2019,15,Hướng phố,1 Giường đôi,8,2,0,0,256000
1,11.937930222934,108.42647329542,07-01-2019,08-01-2019,20,Hướng phố,2 Giường đôi,8,4,0,0,256000
1,11.937930222934,108.42647329542,07-01-2019,08-01-2019,25,Hướng vườn,3 Giường đôi,8,6,0,0,256000
1,11.937930222934,108.42647329542,07-01-2019,09-01-2019,15,Hướng phố,1 Giường đôi,8,2,0,0,256000
1,11.937930222934,108.42647329542,07-01-2019,09-01-2019,20,Hướng phố,2 Giường đôi,8,4,0,0,256000
1,11.937930222934,108.42647329542,07-01-2019,09-01-2019,25,Hướng vườn,3 Giường đôi,8,6,0,0,256000
1,11.937930222934,108.42647329542,07-01-2019,10-01-2019,15,Hướng phố,1 Giường đôi,8,2,0,0,256000
1,11.937930222934,108.42647329542,07-01-2019,10-01-2019,20,Hướng phố,2 Giường đôi,8,4,0,0,256000
1,11.937930222934,108.42647329542,07-01-2019,10-01-2019,25,Hướng vườn,3 Giường đôi,8,6,0,0,256000
1,11.937930222934,108.42647329542,07-01-2019,11-01-2019,15,Hướng phố,1 Giường đôi,8,2,0,0,307000
1,11.937930222934,108.42647329542,07-01-2019,11-01-2019,20,Hướng phố,2 Giường đôi,8,4,0,0,307000
1,11.937930222934,108.42647329542,07-01-2019,11-01-2019,25,Hướng vườn,3 Giường đôi,8,6,0,0,307000
1,11.937930222934,108.42647329542,07-01-2019,12-01-2019,15,Hướng phố,1 Giường đôi,8,2,0,0,307000
1,11.937930222934,108.42647329542,07-01-2019,12-01-2019,20,Hướng phố,2 Giường đôi,8,4,0,0,307000
1,11.937930222934,108.42647329542,07-01-2019,12-01-2019,25,Hướng vườn,3 Giường đôi,8,6,0,0,307000
2,11.928233300636,108.44562192204,25-11-2018,26-11-2018,16,Hướng một phần,1 Giường đôi,0,2,0,0,305000
2,11.928233300636,108.44562192204,25-11-2018,26-11-2018,20,Hướng một phần,2 Giường đôi,0,4,0,0,305000
2,11.928233300636,108.44562192204,25-11-2018,27-11-2018,16,Hướng một phần,1 Giường đôi,0,2,0,0,305000
2,11.928233300636,108.44562192204,25-11-2018,27-11-2018,20,Hướng một phần,2 Giường đôi,0,4,0,0,305000
2,11.928233300636,108.44562192204,25-11-2018,28-11-2018,16,Hướng một phần,1 Giường đôi,0,2,0,0,305000
2,11.928233300636,108.44562192204,25-11-2018,28-11-2018,20,Hướng một phần,2 Giường đôi,0,4,0,0,305000
2,11.928233300636,108.44562192204,25-11-2018,29-11-2018,16,Hướng một phần,1 Giường đôi,0,2,0,0,305000
2,11.928233300636,108.44562192204,25-11-2018,29-11-2018,20,Hướng một phần,2 Giường đôi,0,4,0,0,305000
2,11.928233300636,108.44562192204,25-11-2018,30-11-2018,16,Hướng một phần,1 Giường đôi,0,2,0,0,305000
2,11.928233300636,108.44562192204,25-11-2018,30-11-2018,20,Hướng một phần,2 Giường đôi,0,4,0,0,305000
2,11.928233300636,108.44562192204,25-11-2018,01-12-2018,16,Hướng một phần,1 Giường đôi,0,2,0,0,305000
2,11.928233300636,108.44562192204,25-11-2018,01-12-2018,20,Hướng một phần,2 Giường đôi,0,4,0,0,305000
2,11.928233300636,108.44562192204,25-11-2018,02-12-2018,16,Hướng một phần,1 Giường đôi,0,2,0,0,305000
2,11.928233300636,108.44562192204,25-11-2018,02-12-2018,20,Hướng một phần,2 Giường đôi,0,4,0,0,305000
2,11.928233300636,108.44562192204,07-01-2019,08-01-2019,16,Hướng một phần,1 Giường đôi,0,2,0,0,305000
2,11.928233300636,108.44562192204,07-01-2019,08-01-2019,20,Hướng một phần,2 Giường đôi,0,4,0,0,305000
2,11.928233300636,108.44562192204,07-01-2019,09-01-2019,16,Hướng một phần,1 Giường đôi,0,2,0,0,305000
2,11.928233300636,108.44562192204,07-01-2019,09-01-2019,20,Hướng một phần,2 Giường đôi,0,4,0,0,305000
2,11.928233300636,108.44562192204,07-01-2019,10-01-2019,16,Hướng một phần,1 Giường đôi,0,2,0,0,305000
2,11.928233300636,108.44562192204,07-01-2019,10-01-2019,20,Hướng một phần,2 Giường đôi,0,4,0,0,305000
2,11.928233300636,108.44562192204,07-01-2019,11-01-2019,16,Hướng một phần,1 Giường đôi,0,2,0,0,305000
2,11.928233300636,108.44562192204,07-01-2019,11-01-2019,20,Hướng một phần,2 Giường đôi,0,4,0,0,305000
2,11.928233300636,108.44562192204,07-01-2019,12-01-2019,16,Hướng một phần,1 Giường đôi,0,2,0,0,305000
2,11.928233300636,108.44562192204,07-01-2019,12-01-2019,20,Hướng một phần,2 Giường đôi,0,4,0,0,305000
2,11.941903,108.436416,25-11-2018,26-11-2018,26,Không cửa sổ,2 Giường đôi,7,4,0,1,650000
2,11.941903,108.436416,25-11-2018,27-11-2018,24,Hướng phố,1 Giường đôi,7,2,0,1,600000
2,11.941903,108.436416,25-11-2018,27-11-2018,26,Không cửa sổ,2 Giường đôi,7,4,0,1,600000
2,11.941903,108.436416,25-11-2018,27-11-2018,28,Không cửa sổ,3 Giường đôi,7,6,0,1,600000
2,11.941903,108.436416,25-11-2018,28-11-2018,24,Hướng phố,1 Giường đôi,7,2,0,1,600000
2,11.941903,108.436416,25-11-2018,28-11-2018,26,Không cửa sổ,2 Giường đôi,7,4,0,1,600000
2,11.941903,108.436416,25-11-2018,28-11-2018,28,Không cửa sổ,3 Giường đôi,7,6,0,1,600000
2,11.941903,108.436416,25-11-2018,29-11-2018,24,Hướng phố,1 Giường đôi,7,2,0,0,600000
2,11.941903,108.436416,25-11-2018,29-11-2018,26,Không cửa sổ,2 Giường đôi,7,4,0,0,600000
2,11.941903,108.436416,25-11-2018,29-11-2018,28,Không cửa sổ,3 Giường đôi,7,6,0,0,600000
2,11.941903,108.436416,25-11-2018,30-11-2018,24,Hướng phố,1 Giường đôi,7,2,0,0,680000
2,11.941903,108.436416,25-11-2018,30-11-2018,26,Không cửa sổ,2 Giường đôi,7,4,0,0,680000
2,11.941903,108.436416,25-11-2018,30-11-2018,28,Không cửa sổ,3 Giường đôi,7,6,0,0,680000
2,11.941903,108.436416,25-11-2018,01-12-2018,24,Hướng phố,1 Giường đôi,7,2,0,0,680000
2,11.941903,108.436416,25-11-2018,01-12-2018,26,Không cửa sổ,2 Giường đôi,7,4,0,0,680000
2,11.941903,108.436416,25-11-2018,01-12-2018,28,Không cửa sổ,3 Giường đôi,7,6,0,0,680000
2,11.941903,108.436416,25-11-2018,02-12-2018,24,Hướng phố,1 Giường đôi,7,2,0,0,600000
2,11.941903,108.436416,25-11-2018,02-12-2018,26,Không cửa sổ,2 Giường đôi,7,4,0,0,600000
2,11.941903,108.436416,25-11-2018,02-12-2018,28,Không cửa sổ,3 Giường đôi,7,6,0,0,600000
2,11.941903,108.436416,07-01-2019,08-01-2019,24,Hướng phố,1 Giường đôi,7,2,0,1,600000
2,11.941903,108.436416,07-01-2019,08-01-2019,26,Không cửa sổ,2 Giường đôi,7,4,0,1,600000
2,11.941903,108.436416,07-01-2019,08-01-2019,28,Không cửa sổ,3 Giường đôi,7,6,0,1,600000
2,11.941903,108.436416,07-01-2019,09-01-2019,24,Hướng phố,1 Giường đôi,7,2,0,1,600000
2,11.941903,108.436416,07-01-2019,09-01-2019,26,Không cửa sổ,2 Giường đôi,7,4,0,1,600000
2,11.941903,108.436416,07-01-2019,09-01-2019,28,Không cửa sổ,3 Giường đôi,7,6,0,1,600000
